filename,width,height,class,ymin,xmin,ymax,xmax
00013_00036_00005.png,40,39,Yield,6,6,34,35
00012_00049_00026.png,58,58,Priority road,5,6,53,53
00004_00010_00008.png,31,33,Speed limit (70km/h),6,5,28,26
00003_00009_00001.png,29,31,Speed limit (60km/h),6,6,26,24
00010_00017_00008.png,33,32,No passing for vehicles over 3.5 metric tons,5,6,27,28
00001_00047_00010.png,40,40,Speed limit (30km/h),6,6,35,35
00009_00016_00017.png,51,51,No passing,6,5,46,45
00005_00007_00013.png,39,39,Speed limit (80km/h),6,6,34,34
00038_00020_00007.png,30,29,Keep right,5,6,24,24
00004_00051_00012.png,39,37,Speed limit (70km/h),5,5,32,34
00025_00027_00021.png,75,68,Road work,6,7,62,69
00009_00030_00009.png,30,32,No passing,6,5,27,25
00012_00055_00009.png,36,37,Priority road,6,5,32,31
00005_00039_00000.png,26,27,Speed limit (80km/h),5,5,22,20
00007_00011_00005.png,36,36,Speed limit (100km/h),5,5,31,31
00012_00032_00015.png,45,46,Priority road,5,5,41,40
00013_00055_00024.png,82,73,Yield,7,8,67,75
00005_00061_00025.png,52,52,Speed limit (80km/h),5,6,46,46
00007_00016_00008.png,38,39,Speed limit (100km/h),6,5,34,33
00025_00021_00009.png,37,35,Road work,5,5,30,32
00008_00031_00017.png,41,42,Speed limit (120km/h),6,6,37,36
00003_00043_00009.png,29,30,Speed limit (60km/h),5,5,25,24
00004_00013_00027.png,83,87,Speed limit (70km/h),7,8,80,76
00002_00041_00029.png,57,61,Speed limit (50km/h),6,5,56,51
00038_00032_00012.png,41,42,Keep right,6,5,37,36
00005_00051_00024.png,59,59,Speed limit (80km/h),6,6,54,54
00038_00042_00005.png,27,27,Keep right,5,6,22,22
00003_00021_00020.png,48,51,Speed limit (60km/h),6,5,46,43
00008_00024_00023.png,50,50,Speed limit (120km/h),5,5,45,45
00009_00048_00000.png,26,28,No passing,6,6,22,21
00038_00033_00026.png,70,75,Keep right,6,6,69,64
00010_00058_00008.png,34,35,No passing for vehicles over 3.5 metric tons,6,5,30,29
00001_00010_00008.png,32,34,Speed limit (30km/h),6,5,28,27
00002_00070_00022.png,46,44,Speed limit (50km/h),5,6,39,41
00010_00062_00006.png,32,33,No passing for vehicles over 3.5 metric tons,6,6,27,27
00002_00059_00005.png,43,44,Speed limit (50km/h),6,6,39,38
00004_00002_00024.png,63,64,Speed limit (70km/h),5,6,59,58
00003_00034_00027.png,74,79,Speed limit (60km/h),7,6,72,68
00007_00026_00014.png,35,35,Speed limit (100km/h),5,5,30,29
00012_00068_00018.png,37,38,Priority road,6,5,33,32
00038_00006_00022.png,73,91,Keep right,8,7,83,66
00003_00007_00019.png,41,42,Speed limit (60km/h),6,6,37,36
00002_00065_00027.png,138,137,Speed limit (50km/h),11,12,125,126
00003_00020_00004.png,29,31,Speed limit (60km/h),6,5,26,24
00002_00073_00018.png,43,43,Speed limit (50km/h),5,5,38,38
00001_00023_00012.png,38,37,Speed limit (30km/h),6,5,32,33
00004_00049_00024.png,52,51,Speed limit (70km/h),6,5,46,46
00025_00020_00011.png,37,34,Road work,5,6,29,32
00007_00047_00013.png,31,33,Speed limit (100km/h),6,5,28,26
00002_00060_00020.png,82,81,Speed limit (50km/h),7,8,74,75
00002_00032_00007.png,33,30,Speed limit (50km/h),5,6,25,28
00005_00016_00014.png,42,41,Speed limit (80km/h),5,6,36,37
00005_00006_00027.png,99,105,Speed limit (80km/h),10,8,96,91
00010_00063_00004.png,29,30,No passing for vehicles over 3.5 metric tons,6,6,25,24
00004_00031_00008.png,29,32,Speed limit (70km/h),6,5,27,24
00012_00043_00019.png,42,41,Priority road,5,6,36,37
00013_00039_00002.png,30,28,Yield,5,5,23,25
00025_00004_00007.png,41,38,Road work,5,6,33,36
00001_00031_00015.png,44,43,Speed limit (30km/h),5,6,38,39
00005_00013_00006.png,32,32,Speed limit (80km/h),6,6,27,27
00001_00035_00016.png,35,36,Speed limit (30km/h),5,5,31,30
00004_00042_00011.png,35,35,Speed limit (70km/h),5,5,29,29
00012_00066_00024.png,55,62,Priority road,5,5,57,50
00004_00060_00009.png,33,34,Speed limit (70km/h),6,5,29,28
00012_00020_00000.png,29,27,Priority road,5,6,22,24
00009_00046_00014.png,59,55,No passing,5,5,50,54
00009_00026_00015.png,68,65,No passing,6,6,60,62
00013_00007_00000.png,35,34,Yield,6,6,29,30
00013_00060_00015.png,54,49,Yield,6,6,44,49
00010_00016_00028.png,56,55,No passing for vehicles over 3.5 metric tons,5,6,50,51
00013_00033_00002.png,34,34,Yield,6,5,29,29
00012_00025_00027.png,86,87,Priority road,7,7,80,79
00008_00007_00015.png,40,41,Speed limit (120km/h),6,5,36,35
00007_00016_00001.png,32,32,Speed limit (100km/h),6,6,27,27
00008_00038_00028.png,45,44,Speed limit (120km/h),5,6,39,40
00012_00067_00024.png,67,62,Priority road,5,6,57,61
00038_00040_00018.png,58,69,Keep right,6,5,63,53
00013_00070_00005.png,74,70,Yield,7,7,64,68
00009_00012_00026.png,93,96,No passing,8,9,88,85
00001_00005_00022.png,55,53,Speed limit (30km/h),5,6,48,50
00009_00004_00011.png,34,35,No passing,6,5,30,29
00004_00050_00007.png,31,32,Speed limit (70km/h),6,6,27,26
00038_00053_00010.png,32,33,Keep right,5,5,28,27
00003_00040_00006.png,32,33,Speed limit (60km/h),6,6,28,27
00003_00005_00003.png,32,32,Speed limit (60km/h),6,6,27,27
00038_00001_00014.png,38,50,Keep right,5,5,45,33
00005_00032_00021.png,41,43,Speed limit (80km/h),5,5,37,36
00002_00059_00018.png,62,62,Speed limit (50km/h),5,5,57,57
00025_00042_00002.png,33,33,Road work,6,5,28,28
00025_00002_00002.png,30,29,Road work,6,6,24,25
00007_00011_00018.png,51,50,Speed limit (100km/h),5,6,45,46
00038_00068_00004.png,30,31,Keep right,6,6,26,25
00005_00054_00000.png,28,27,Speed limit (80km/h),6,5,22,23
00008_00033_00020.png,39,40,Speed limit (120km/h),5,5,35,34
00025_00040_00008.png,39,37,Road work,6,6,32,34
00038_00008_00023.png,37,37,Keep right,5,5,32,32
00004_00039_00004.png,34,33,Speed limit (70km/h),5,6,28,29
00003_00027_00011.png,31,34,Speed limit (60km/h),6,5,29,26
00009_00018_00014.png,37,36,No passing,6,6,31,32
00010_00023_00021.png,44,46,No passing for vehicles over 3.5 metric tons,5,5,41,39
00001_00032_00012.png,42,42,Speed limit (30km/h),6,6,37,37
00009_00029_00019.png,56,56,No passing,6,6,50,50
00038_00017_00023.png,53,52,Keep right,5,6,47,48
00002_00018_00004.png,29,29,Speed limit (50km/h),5,5,24,24
00010_00005_00001.png,32,31,No passing for vehicles over 3.5 metric tons,5,6,26,27
00013_00004_00012.png,38,34,Yield,5,6,29,33
00038_00047_00016.png,31,30,Keep right,5,6,25,26
00010_00033_00009.png,29,28,No passing for vehicles over 3.5 metric tons,5,5,23,24
00012_00035_00022.png,49,50,Priority road,5,5,45,44
00002_00011_00017.png,41,37,Speed limit (50km/h),5,6,31,36
00038_00006_00025.png,74,95,Keep right,9,7,87,68
00013_00066_00012.png,38,37,Yield,6,6,32,33
00004_00020_00011.png,32,31,Speed limit (70km/h),5,6,26,27
00005_00059_00028.png,88,87,Speed limit (80km/h),7,7,80,81
00038_00052_00021.png,71,108,Keep right,10,7,99,65
00038_00054_00021.png,51,54,Keep right,6,6,49,46
00038_00021_00026.png,51,55,Keep right,6,5,50,46
00002_00016_00026.png,89,89,Speed limit (50km/h),8,8,82,82
00009_00012_00027.png,105,109,No passing,9,9,100,96
00002_00074_00013.png,36,35,Speed limit (50km/h),5,6,30,31
00009_00020_00006.png,30,31,No passing,6,6,26,25
00010_00030_00023.png,46,47,No passing for vehicles over 3.5 metric tons,6,5,42,41
00004_00063_00001.png,26,26,Speed limit (70km/h),5,5,21,21
00013_00056_00002.png,48,44,Yield,5,5,39,42
00012_00038_00018.png,50,49,Priority road,5,6,44,45
00038_00047_00008.png,29,28,Keep right,6,6,22,23
00010_00020_00012.png,33,32,No passing for vehicles over 3.5 metric tons,6,6,27,28
00002_00066_00002.png,35,39,Speed limit (50km/h),6,6,34,30
00002_00052_00001.png,52,54,Speed limit (50km/h),6,5,48,47
00004_00016_00010.png,31,36,Speed limit (70km/h),6,5,30,26
00025_00040_00029.png,192,176,Road work,16,16,161,176
00002_00054_00020.png,45,43,Speed limit (50km/h),5,5,38,39
00012_00023_00024.png,61,58,Priority road,5,5,53,56
00008_00038_00016.png,36,40,Speed limit (120km/h),6,5,35,31
00008_00017_00018.png,43,42,Speed limit (120km/h),6,5,37,38
00001_00062_00004.png,33,33,Speed limit (30km/h),6,5,28,27
00038_00017_00017.png,45,44,Keep right,5,6,39,40
00002_00025_00028.png,84,84,Speed limit (50km/h),7,7,77,77
00009_00003_00006.png,30,30,No passing,6,6,25,25
00038_00013_00023.png,46,47,Keep right,6,5,42,41
00009_00029_00009.png,35,36,No passing,6,6,31,30
00001_00021_00002.png,27,29,Speed limit (30km/h),6,6,24,22
00003_00045_00008.png,34,33,Speed limit (60km/h),5,6,28,29
00025_00000_00016.png,62,60,Road work,5,6,55,57
00004_00035_00018.png,46,48,Speed limit (70km/h),6,5,43,41
00002_00044_00027.png,92,88,Speed limit (50km/h),7,8,80,84
00001_00034_00026.png,86,87,Speed limit (30km/h),8,7,79,79
00003_00019_00009.png,36,36,Speed limit (60km/h),5,6,31,31
00008_00022_00002.png,30,26,Speed limit (120km/h),5,5,21,24
00009_00029_00015.png,42,43,No passing,6,5,38,37
00025_00041_00022.png,88,83,Road work,8,8,75,81
00038_00013_00012.png,33,33,Keep right,5,6,28,28
00001_00011_00016.png,42,42,Speed limit (30km/h),5,5,37,37
00002_00070_00023.png,47,45,Speed limit (50km/h),5,5,40,42
00025_00039_00011.png,36,34,Road work,5,5,29,31
00005_00037_00028.png,52,49,Speed limit (80km/h),6,5,44,47
00025_00043_00021.png,69,61,Road work,5,7,56,63
00038_00040_00004.png,45,48,Keep right,5,6,43,40
00007_00014_00005.png,39,39,Speed limit (100km/h),6,6,34,34
00013_00012_00018.png,64,57,Yield,6,5,52,58
00003_00002_00000.png,30,29,Speed limit (60km/h),5,6,24,25
00003_00036_00003.png,29,31,Speed limit (60km/h),6,5,26,24
00007_00032_00019.png,52,54,Speed limit (100km/h),5,5,48,46
00008_00017_00016.png,41,41,Speed limit (120km/h),5,6,36,36
00038_00031_00012.png,44,44,Keep right,5,5,39,39
00001_00065_00019.png,48,51,Speed limit (30km/h),6,5,46,43
00008_00029_00025.png,80,80,Speed limit (120km/h),7,7,73,73
00004_00025_00007.png,38,37,Speed limit (70km/h),6,6,32,33
00012_00038_00024.png,72,72,Priority road,7,7,66,66
00002_00040_00008.png,29,29,Speed limit (50km/h),6,6,24,24
00038_00025_00007.png,34,33,Keep right,5,6,28,29
00010_00065_00000.png,25,27,No passing for vehicles over 3.5 metric tons,6,5,21,20
00012_00044_00001.png,33,33,Priority road,6,6,28,28
00004_00035_00008.png,34,34,Speed limit (70km/h),5,5,29,29
00007_00011_00004.png,36,36,Speed limit (100km/h),6,6,31,31
00038_00065_00016.png,38,39,Keep right,5,5,34,33
00002_00009_00002.png,39,39,Speed limit (50km/h),6,5,34,34
00004_00045_00019.png,43,42,Speed limit (70km/h),5,6,37,38
00025_00012_00027.png,117,109,Road work,9,11,100,107
00005_00027_00011.png,34,32,Speed limit (80km/h),5,6,26,29
00012_00061_00019.png,51,53,Priority road,5,5,48,46
00010_00018_00019.png,51,50,No passing for vehicles over 3.5 metric tons,5,6,45,46
00005_00013_00008.png,32,32,Speed limit (80km/h),5,5,27,27
00038_00048_00007.png,32,30,Keep right,6,6,25,27
00004_00064_00018.png,40,40,Speed limit (70km/h),6,6,35,35
00012_00022_00027.png,71,68,Priority road,7,6,62,65
00008_00024_00004.png,35,35,Speed limit (120km/h),5,5,30,30
00008_00006_00025.png,51,51,Speed limit (120km/h),6,6,46,46
00010_00019_00025.png,74,76,No passing for vehicles over 3.5 metric tons,7,6,70,68
00005_00049_00020.png,41,44,Speed limit (80km/h),6,5,39,36
00004_00018_00009.png,42,45,Speed limit (70km/h),5,5,40,37
00013_00015_00010.png,76,71,Yield,6,7,65,70
00005_00050_00026.png,58,58,Speed limit (80km/h),6,6,53,53
00005_00029_00012.png,32,33,Speed limit (80km/h),5,5,28,27
00025_00000_00019.png,67,65,Road work,6,6,60,61
00004_00042_00005.png,31,31,Speed limit (70km/h),5,6,26,26
00001_00025_00020.png,43,44,Speed limit (30km/h),6,5,38,38
00002_00035_00023.png,57,57,Speed limit (50km/h),6,6,52,52
00038_00044_00004.png,37,36,Keep right,5,6,31,32
00001_00049_00005.png,33,33,Speed limit (30km/h),5,5,28,28
00005_00052_00012.png,37,37,Speed limit (80km/h),6,6,32,32
00007_00033_00007.png,33,32,Speed limit (100km/h),5,6,26,27
00010_00002_00000.png,31,30,No passing for vehicles over 3.5 metric tons,6,6,25,26
00013_00017_00014.png,58,54,Yield,6,5,49,53
00005_00000_00004.png,31,32,Speed limit (80km/h),5,5,27,26
00003_00032_00021.png,79,86,Speed limit (60km/h),8,7,79,72
00010_00004_00023.png,48,47,No passing for vehicles over 3.5 metric tons,5,6,42,43
00002_00066_00007.png,37,39,Speed limit (50km/h),5,6,34,31
00005_00027_00018.png,43,43,Speed limit (80km/h),6,6,38,38
00013_00070_00017.png,109,99,Yield,9,9,91,100
00038_00067_00012.png,37,39,Keep right,5,5,34,32
00010_00038_00016.png,38,38,No passing for vehicles over 3.5 metric tons,5,6,33,33
00003_00032_00003.png,48,48,Speed limit (60km/h),5,6,42,42
00001_00072_00002.png,37,36,Speed limit (30km/h),5,6,31,32
00038_00028_00020.png,30,33,Keep right,6,5,28,25
00025_00042_00014.png,47,41,Road work,5,6,36,42
00010_00038_00019.png,41,42,No passing for vehicles over 3.5 metric tons,6,6,37,36
00038_00053_00015.png,35,36,Keep right,6,5,31,29
00038_00006_00006.png,62,74,Keep right,6,6,67,57
00003_00002_00007.png,32,34,Speed limit (60km/h),6,5,28,27
00005_00053_00011.png,35,31,Speed limit (80km/h),5,6,26,30
00007_00021_00014.png,36,37,Speed limit (100km/h),6,5,32,31
00038_00030_00026.png,45,51,Keep right,6,5,46,40
00012_00047_00022.png,86,87,Priority road,7,8,79,78
00002_00074_00005.png,31,31,Speed limit (50km/h),5,5,26,26
00002_00067_00012.png,39,40,Speed limit (50km/h),6,5,35,34
00002_00068_00021.png,51,49,Speed limit (50km/h),5,6,44,46
00004_00050_00022.png,46,49,Speed limit (70km/h),5,5,44,41
00002_00031_00007.png,33,36,Speed limit (50km/h),6,5,30,28
00025_00022_00019.png,76,69,Road work,6,6,63,70
00004_00043_00021.png,52,51,Speed limit (70km/h),5,6,46,47
00005_00057_00016.png,41,41,Speed limit (80km/h),6,6,36,36
00002_00048_00021.png,39,37,Speed limit (50km/h),6,6,31,33
00010_00066_00013.png,32,30,No passing for vehicles over 3.5 metric tons,5,6,24,27
00038_00029_00028.png,76,76,Keep right,6,6,70,70
00038_00068_00023.png,60,63,Keep right,6,6,58,55
00012_00057_00000.png,43,43,Priority road,6,6,38,38
00025_00049_00007.png,44,42,Road work,5,5,37,39
00002_00024_00011.png,37,35,Speed limit (50km/h),5,6,30,32
00038_00025_00009.png,34,34,Keep right,5,5,29,29
00002_00062_00022.png,60,63,Speed limit (50km/h),6,5,58,55
00001_00004_00011.png,92,88,Speed limit (30km/h),7,9,81,84
00002_00041_00003.png,28,27,Speed limit (50km/h),5,6,22,23
00038_00051_00023.png,64,65,Keep right,6,6,60,59
00007_00010_00020.png,46,44,Speed limit (100km/h),5,6,39,41
00013_00007_00023.png,61,56,Yield,6,6,51,56
00005_00010_00017.png,39,39,Speed limit (80km/h),5,5,34,34
00038_00009_00015.png,45,47,Keep right,6,6,42,40
00010_00032_00025.png,60,50,No passing for vehicles over 3.5 metric tons,6,6,45,55
00038_00000_00025.png,71,72,Keep right,7,7,66,65
00009_00006_00004.png,28,28,No passing,5,5,23,23
00002_00002_00003.png,29,28,Speed limit (50km/h),6,6,23,24
00005_00049_00019.png,39,41,Speed limit (80km/h),5,5,36,34
00013_00037_00003.png,36,36,Yield,6,6,31,31
00038_00013_00028.png,62,61,Keep right,5,6,55,57
00004_00015_00001.png,30,29,Speed limit (70km/h),5,6,23,24
00013_00047_00002.png,61,53,Yield,5,5,48,56
00002_00060_00025.png,104,100,Speed limit (50km/h),8,9,92,95
00013_00019_00021.png,74,68,Yield,7,7,62,68
00010_00017_00000.png,29,29,No passing for vehicles over 3.5 metric tons,6,6,24,24
00005_00031_00018.png,38,39,Speed limit (80km/h),6,5,34,32
00038_00011_00003.png,38,41,Keep right,6,6,36,33
00012_00015_00002.png,34,37,Priority road,6,5,32,29
00025_00047_00007.png,67,61,Road work,6,6,56,61
00001_00065_00001.png,27,30,Speed limit (30km/h),6,5,24,21
00008_00003_00014.png,38,39,Speed limit (120km/h),6,6,33,32
00005_00059_00024.png,61,59,Speed limit (80km/h),5,6,54,56
00038_00006_00014.png,65,82,Keep right,8,6,75,60
00008_00012_00004.png,34,35,Speed limit (120km/h),6,5,30,29
00012_00064_00014.png,37,42,Priority road,5,5,37,32
00005_00051_00029.png,75,75,Speed limit (80km/h),6,6,69,69
00007_00005_00019.png,59,58,Speed limit (100km/h),5,6,53,54
00005_00054_00012.png,36,35,Speed limit (80km/h),5,5,30,31
00002_00057_00018.png,44,44,Speed limit (50km/h),6,6,39,38
00002_00072_00001.png,27,27,Speed limit (50km/h),5,5,22,21
00012_00036_00020.png,71,71,Priority road,7,7,65,65
00012_00009_00001.png,33,32,Priority road,6,6,27,28
00005_00028_00025.png,53,50,Speed limit (80km/h),5,5,45,48
00005_00058_00005.png,28,29,Speed limit (80km/h),6,5,24,23
00007_00041_00013.png,39,39,Speed limit (100km/h),5,5,33,33
00038_00039_00015.png,38,38,Keep right,5,6,33,33
00003_00000_00011.png,33,32,Speed limit (60km/h),5,6,27,28
00004_00003_00010.png,35,33,Speed limit (70km/h),5,6,28,30
00002_00052_00029.png,136,130,Speed limit (50km/h),11,11,119,125
00001_00005_00001.png,29,30,Speed limit (30km/h),5,5,25,24
00001_00072_00011.png,50,50,Speed limit (30km/h),5,5,45,45
00004_00020_00023.png,39,39,Speed limit (70km/h),6,6,34,34
00012_00068_00022.png,46,45,Priority road,6,5,40,41
00004_00039_00003.png,33,33,Speed limit (70km/h),5,5,28,28
00004_00034_00028.png,62,62,Speed limit (70km/h),5,6,57,57
00005_00019_00013.png,39,39,Speed limit (80km/h),6,6,34,34
00025_00042_00025.png,88,82,Road work,8,7,75,81
00003_00031_00009.png,30,31,Speed limit (60km/h),5,6,26,25
00002_00036_00016.png,45,44,Speed limit (50km/h),5,6,39,40
00005_00045_00003.png,28,27,Speed limit (80km/h),5,5,22,23
00025_00002_00008.png,33,31,Road work,5,6,26,28
00008_00025_00022.png,43,43,Speed limit (120km/h),6,6,38,38
00005_00016_00000.png,29,30,Speed limit (80km/h),6,5,25,24
00002_00047_00012.png,30,29,Speed limit (50km/h),5,6,24,25
00012_00041_00029.png,129,129,Priority road,12,12,118,118
00004_00017_00014.png,36,37,Speed limit (70km/h),5,6,32,31
00038_00009_00027.png,63,70,Keep right,7,5,64,58
00002_00000_00022.png,58,58,Speed limit (50km/h),6,5,53,53
00010_00048_00006.png,31,31,No passing for vehicles over 3.5 metric tons,5,5,26,26
00005_00003_00011.png,31,31,Speed limit (80km/h),6,5,26,26
00003_00014_00026.png,45,45,Speed limit (60km/h),6,6,40,39
00005_00043_00027.png,54,54,Speed limit (80km/h),6,6,49,49
00005_00031_00014.png,33,33,Speed limit (80km/h),6,5,28,27
00001_00072_00001.png,36,36,Speed limit (30km/h),6,6,31,31
00007_00015_00015.png,42,47,Speed limit (100km/h),6,5,42,37
00002_00016_00025.png,79,77,Speed limit (50km/h),7,7,71,72
00009_00006_00018.png,39,39,No passing,5,5,34,34
00005_00008_00025.png,74,73,Speed limit (80km/h),6,7,67,68
00002_00011_00019.png,44,41,Speed limit (50km/h),6,5,35,38
00010_00032_00006.png,32,27,No passing for vehicles over 3.5 metric tons,6,6,22,26
00010_00019_00005.png,33,34,No passing for vehicles over 3.5 metric tons,6,5,29,28
00009_00015_00023.png,43,43,No passing,5,5,38,38
00025_00005_00028.png,123,119,Road work,11,10,108,112
00013_00063_00018.png,46,45,Yield,6,5,40,41
00009_00041_00029.png,47,48,No passing,5,6,43,42
00013_00050_00026.png,93,92,Yield,8,9,84,85
00002_00047_00007.png,29,30,Speed limit (50km/h),6,5,25,24
00012_00005_00019.png,72,71,Priority road,7,7,64,65
00025_00021_00018.png,52,50,Road work,6,5,45,47
00002_00044_00011.png,38,38,Speed limit (50km/h),6,6,33,33
00005_00034_00006.png,30,30,Speed limit (80km/h),5,6,25,25
00010_00058_00010.png,36,35,No passing for vehicles over 3.5 metric tons,5,6,30,31
00010_00060_00016.png,37,35,No passing for vehicles over 3.5 metric tons,6,5,30,32
00010_00015_00006.png,30,31,No passing for vehicles over 3.5 metric tons,6,6,26,25
00008_00005_00016.png,40,42,Speed limit (120km/h),6,6,37,35
00005_00015_00005.png,34,34,Speed limit (80km/h),6,6,29,29
00038_00055_00011.png,54,57,Keep right,6,5,52,49
00003_00022_00013.png,35,36,Speed limit (60km/h),5,6,31,30
00001_00006_00026.png,106,117,Speed limit (30km/h),10,10,107,97
00002_00062_00023.png,64,71,Speed limit (50km/h),7,6,65,59
00008_00040_00025.png,49,49,Speed limit (120km/h),5,5,44,44
00002_00046_00015.png,40,43,Speed limit (50km/h),6,6,37,35
00025_00043_00027.png,116,105,Road work,9,11,96,106
00007_00040_00023.png,38,38,Speed limit (100km/h),5,5,33,33
00008_00046_00020.png,43,43,Speed limit (120km/h),6,6,38,38
00012_00045_00004.png,35,36,Priority road,5,5,31,30
00007_00001_00011.png,30,31,Speed limit (100km/h),6,5,26,25
00001_00014_00004.png,32,31,Speed limit (30km/h),5,6,26,27
00038_00064_00018.png,44,47,Keep right,6,5,42,39
00003_00018_00016.png,47,47,Speed limit (60km/h),5,5,42,42
00005_00021_00023.png,51,51,Speed limit (80km/h),5,5,46,46
00038_00058_00014.png,47,49,Keep right,6,5,44,42
00002_00052_00015.png,71,70,Speed limit (50km/h),7,7,64,65
00002_00024_00002.png,30,30,Speed limit (50km/h),5,5,25,25
00010_00005_00002.png,32,33,No passing for vehicles over 3.5 metric tons,6,6,27,27
00008_00035_00020.png,45,46,Speed limit (120km/h),6,5,41,40
00009_00034_00006.png,29,30,No passing,6,5,25,24
00038_00023_00019.png,49,50,Keep right,5,5,45,44
00025_00016_00002.png,31,32,Road work,6,5,27,25
00004_00001_00004.png,42,42,Speed limit (70km/h),6,6,37,37
00012_00001_00015.png,42,43,Priority road,6,5,38,37
00002_00013_00017.png,37,37,Speed limit (50km/h),5,6,31,32
00004_00025_00027.png,99,93,Speed limit (70km/h),8,9,85,91
00012_00025_00016.png,44,50,Priority road,6,5,45,39
00007_00029_00016.png,37,38,Speed limit (100km/h),5,5,33,32
00005_00022_00021.png,51,50,Speed limit (80km/h),5,6,45,46
00009_00008_00006.png,28,29,No passing,6,5,24,23
00009_00047_00024.png,52,54,No passing,5,6,49,47
00010_00007_00006.png,34,34,No passing for vehicles over 3.5 metric tons,5,6,29,29
00002_00071_00023.png,39,38,Speed limit (50km/h),5,5,33,33
00007_00020_00013.png,36,38,Speed limit (100km/h),6,5,33,31
00005_00023_00021.png,48,48,Speed limit (80km/h),5,5,43,43
00013_00032_00007.png,41,37,Yield,5,5,31,35
00001_00031_00023.png,62,61,Speed limit (30km/h),5,5,56,57
00012_00024_00000.png,40,41,Priority road,6,5,36,35
00013_00059_00019.png,96,89,Yield,8,9,81,88
00002_00049_00026.png,58,56,Speed limit (50km/h),5,6,51,53
00038_00061_00002.png,37,37,Keep right,5,6,32,32
00012_00056_00001.png,41,41,Priority road,6,6,36,35
00004_00004_00000.png,44,43,Speed limit (70km/h),5,6,38,39
00038_00023_00027.png,96,98,Keep right,8,8,90,88
00005_00034_00021.png,41,43,Speed limit (80km/h),6,6,38,35
00012_00032_00028.png,92,93,Priority road,9,9,85,84
00038_00021_00001.png,28,29,Keep right,6,5,24,23
00025_00028_00020.png,93,87,Road work,8,9,80,85
00013_00051_00012.png,41,40,Yield,5,5,34,36
00025_00012_00015.png,70,67,Road work,6,6,61,64
00002_00025_00006.png,29,30,Speed limit (50km/h),6,6,25,24
00012_00052_00018.png,119,121,Priority road,10,10,111,109
00013_00035_00010.png,54,60,Yield,6,6,55,49
00004_00016_00020.png,44,47,Speed limit (70km/h),6,6,42,39
00025_00041_00006.png,46,42,Road work,6,6,37,41
00003_00010_00015.png,39,41,Speed limit (60km/h),5,5,36,34
00002_00020_00012.png,34,37,Speed limit (50km/h),6,6,32,29
00002_00058_00024.png,47,45,Speed limit (50km/h),5,6,40,42
00038_00031_00014.png,48,48,Keep right,5,5,43,43
00001_00042_00005.png,37,37,Speed limit (30km/h),5,6,32,32
00002_00001_00028.png,115,116,Speed limit (50km/h),10,10,106,105
00012_00040_00001.png,36,35,Priority road,5,6,30,31
00007_00027_00025.png,55,54,Speed limit (100km/h),5,6,49,50
00005_00042_00004.png,32,33,Speed limit (80km/h),5,6,28,27
00005_00053_00023.png,50,49,Speed limit (80km/h),6,6,44,45
00025_00016_00010.png,38,37,Road work,5,6,32,33
00010_00019_00003.png,31,31,No passing for vehicles over 3.5 metric tons,5,5,26,26
00001_00018_00005.png,43,44,Speed limit (30km/h),5,6,39,38
00009_00003_00012.png,33,34,No passing,6,5,29,28
00038_00016_00018.png,52,61,Keep right,5,5,56,47
00012_00007_00003.png,33,33,Priority road,5,6,28,28
00007_00024_00021.png,46,45,Speed limit (100km/h),5,6,40,41
00009_00006_00017.png,37,37,No passing,5,5,32,32
00025_00004_00004.png,41,36,Road work,5,6,31,35
00002_00058_00009.png,30,29,Speed limit (50km/h),6,6,24,25
00010_00007_00018.png,50,51,No passing for vehicles over 3.5 metric tons,6,5,46,45
00005_00026_00002.png,29,26,Speed limit (80km/h),5,6,21,24
00009_00033_00008.png,34,32,No passing,5,5,27,29
00025_00009_00002.png,27,28,Road work,6,5,23,22
00005_00036_00023.png,50,50,Speed limit (80km/h),6,5,45,45
00001_00030_00020.png,52,63,Speed limit (30km/h),5,6,58,47
00002_00007_00008.png,39,37,Speed limit (50km/h),5,6,32,34
00012_00063_00028.png,87,94,Priority road,9,7,86,80
00009_00014_00026.png,73,76,No passing,6,6,70,67
00007_00000_00018.png,44,43,Speed limit (100km/h),5,6,38,39
00005_00033_00004.png,27,28,Speed limit (80km/h),5,5,23,22
00038_00063_00002.png,29,29,Keep right,6,6,24,24
00001_00066_00012.png,47,47,Speed limit (30km/h),6,6,42,42
00001_00058_00029.png,105,101,Speed limit (30km/h),9,9,92,96
00001_00015_00023.png,60,61,Speed limit (30km/h),6,5,56,55
00013_00064_00019.png,35,35,Yield,6,6,30,30
00010_00049_00001.png,28,28,No passing for vehicles over 3.5 metric tons,5,5,23,23
00007_00036_00002.png,31,30,Speed limit (100km/h),5,6,25,26
00025_00042_00007.png,38,35,Road work,5,5,30,33
00007_00042_00021.png,54,54,Speed limit (100km/h),5,5,49,49
00013_00023_00008.png,31,38,Yield,6,5,33,26
00038_00036_00023.png,86,88,Keep right,8,8,81,79
00012_00010_00002.png,36,31,Priority road,5,6,26,31
00001_00020_00020.png,68,68,Speed limit (30km/h),7,7,62,62
00007_00017_00027.png,57,59,Speed limit (100km/h),5,5,54,52
00013_00069_00026.png,70,71,Yield,7,6,65,64
00013_00010_00001.png,30,32,Yield,6,5,27,25
00001_00048_00016.png,46,46,Speed limit (30km/h),6,6,41,41
00004_00002_00005.png,33,33,Speed limit (70km/h),5,5,28,28
